loss,accuracy,val_loss,val_accuracy,lr
0.8492621183395386,0.7353809475898743,0.3952224552631378,0.8793888688087463,0.0003000000142492354
0.43961235880851746,0.8671428561210632,0.3097085952758789,0.9109444618225098,0.0003000000142492354
0.33107852935791016,0.8998809456825256,0.26863762736320496,0.9222221970558167,0.0003000000142492354
0.25263047218322754,0.9216428399085999,0.30801841616630554,0.9183889031410217,0.0003000000142492354
0.2037733644247055,0.9365000128746033,0.2991022765636444,0.9245555400848389,0.0003000000142492354
0.15855777263641357,0.9505000114440918,0.2895340025424957,0.9268333315849304,0.0003000000142492354
0.13149254024028778,0.9572142958641052,0.32303130626678467,0.9277222156524658,0.0003000000142492354
0.10367252677679062,0.9676904678344727,0.3122563064098358,0.9318333268165588,0.0003000000142492354
0.09038429707288742,0.9712619185447693,0.3353371322154999,0.9311666488647461,0.0003000000142492354
0.07822626829147339,0.9748571515083313,0.38167938590049744,0.926111102104187,0.0003000000142492354
0.07044851779937744,0.9773809313774109,0.3237040638923645,0.9227777719497681,0.0003000000142492354
0.06015307083725929,0.9798333048820496,0.44977882504463196,0.9312777519226074,0.0003000000142492354
0.056418679654598236,0.9825000166893005,0.38814055919647217,0.9281111359596252,0.0003000000142492354
0.052628904581069946,0.9833095073699951,0.34513401985168457,0.9276111125946045,0.0003000000142492354
0.05080428719520569,0.9834761619567871,0.4454178214073181,0.9328888654708862,0.0003000000142492354
0.04412960261106491,0.9861904978752136,0.4264252781867981,0.9331666827201843,0.0003000000142492354
0.041509322822093964,0.9868571162223816,0.48496273159980774,0.929888904094696,0.0003000000142492354
0.038700591772794724,0.9869762063026428,0.3791881203651428,0.9236111044883728,0.0003000000142492354
0.03805623576045036,0.987666666507721,0.38696759939193726,0.9286666512489319,0.0003000000142492354
0.035904377698898315,0.9882857203483582,0.4099966883659363,0.9296666383743286,0.0003000000142492354
0.03450477123260498,0.9889523983001709,0.4817653000354767,0.9301111102104187,0.0003000000142492354
0.03214802220463753,0.9899523854255676,0.37558501958847046,0.9238333106040955,0.0003000000142492354
0.03139074519276619,0.9902380704879761,0.39296579360961914,0.9294999837875366,0.0003000000142492354
0.028892049565911293,0.9906428456306458,0.5136750340461731,0.9324444532394409,0.0003000000142492354
0.029564188793301582,0.9908571243286133,0.43182656168937683,0.9342777729034424,0.0003000000142492354
0.025575930252671242,0.9920714497566223,0.4493902921676636,0.9273333549499512,0.0003000000142492354
0.025104288011789322,0.9924286007881165,0.5141118168830872,0.9351111054420471,0.0003000000142492354
0.02676595374941826,0.991690456867218,0.4201100170612335,0.9305555820465088,0.0003000000142492354
0.02394481562077999,0.9920238256454468,0.547963559627533,0.9324444532394409,0.0003000000142492354
0.02773694507777691,0.9918809533119202,0.5955909490585327,0.9313889145851135,0.0003000000142492354
0.01247758511453867,0.9963809251785278,0.424350768327713,0.9383888840675354,3.000000106112566e-05
0.006202820688486099,0.9981904625892639,0.4282568395137787,0.9402777552604675,3.000000106112566e-05
0.004941671155393124,0.9987381100654602,0.43160271644592285,0.941444456577301,3.000000106112566e-05
0.004104955121874809,0.9990000128746033,0.4476553797721863,0.940833330154419,3.000000106112566e-05
0.004701516125351191,0.9988095164299011,0.42259806394577026,0.941777765750885,3.000000106112566e-05
0.0033219647593796253,0.9990476369857788,0.4249161183834076,0.9418333172798157,3.000000106112566e-05
0.0026247797068208456,0.9992380738258362,0.428771048784256,0.9424999952316284,3.000000106112566e-05
0.0022365052718669176,0.9993333220481873,0.44306129217147827,0.9417222142219543,3.000000106112566e-05
0.001898608636111021,0.9993809461593628,0.440780371427536,0.9428889155387878,3.000000106112566e-05
0.0025875421706587076,0.999404788017273,0.4474171996116638,0.9418888688087463,3.000000106112566e-05
0.002155768685042858,0.9995476007461548,0.422807902097702,0.9421666860580444,3.000000106112566e-05
0.0017498889937996864,0.9995238184928894,0.45168617367744446,0.9423888921737671,3.000000106112566e-05
0.0019685099832713604,0.9993809461593628,0.45002833008766174,0.9439444541931152,3.000000106112566e-05
0.0017835606122389436,0.9994999766349792,0.44976499676704407,0.9428333044052124,3.000000106112566e-05
0.0015996742295101285,0.9994999766349792,0.4444781541824341,0.9440000057220459,3.000000106112566e-05
0.0011901026591658592,0.9996904730796814,0.449867308139801,0.9423888921737671,3.000000106112566e-05
0.0012434369418770075,0.9996428489685059,0.44947707653045654,0.9433888792991638,3.000000106112566e-05
0.0011280063772574067,0.999666690826416,0.4473896324634552,0.9428889155387878,3.000000106112566e-05
0.0011926820734515786,0.9996190667152405,0.44995245337486267,0.9431111216545105,3.000000106112566e-05
0.0012961548054590821,0.999666690826416,0.45128482580184937,0.9440000057220459,3.000000106112566e-05
